"visit_date","time_spent_homepage_sec","clicked_article","clicked_like","clicked_share"
2017-03-14,70.3158872645955,1,0,0
2017-03-14,66.6279782206045,0,0,0
2017-03-14,73.835650798649,1,0,0
2017-03-14,57.5730649857429,0,1,0
2017-03-14,77.2746742618266,1,0,0
2017-03-14,53.1981951643973,1,0,0
2017-03-14,71.1985380914385,0,0,0
2017-03-14,71.8444168726907,1,0,0
2017-03-14,82.6775647275169,1,0,1
2017-03-14,80.6156820572164,1,0,0
2017-03-14,80.2005512179696,1,0,0
2017-03-14,76.3838184577952,1,0,0
2017-03-14,66.8126024163386,1,0,1
2017-03-14,69.2811972556741,1,0,0
2017-03-14,68.2024740698759,1,1,0
2017-03-14,76.9783202365713,1,0,0
2017-03-14,55.7111210548923,0,0,0
2017-03-14,78.1401719084123,0,0,0
2017-03-14,80.6099679023871,1,0,0
2017-03-14,72.5197721518899,1,0,0
2017-03-14,69.9233746097136,0,0,0
2017-03-14,67.4421041498357,1,0,0
2017-03-14,55.5121442269484,1,0,0
2017-03-14,61.6029748914813,1,0,0
2017-03-14,59.1032149010889,1,0,0
2017-03-14,72.0751896912736,1,0,0
2017-03-14,63.140311177674,0,1,0
2017-03-14,68.3459024424462,1,0,0
2017-03-14,67.9019912097382,0,0,0
2017-03-14,83.9886535149568,1,0,0
2017-03-14,83.9062118530151,1,0,0
2017-03-14,50.0996765350131,0,0,0
2017-03-14,72.4185438618903,0,0,0
2017-03-14,63.6366003899589,1,0,0
2017-03-14,81.2768288918884,1,0,0
2017-03-14,80.3752854114907,1,0,0
2017-03-14,48.8833186744514,0,0,0
2017-03-14,77.0642983758245,1,0,0
2017-03-14,63.9973670911826,1,0,0
2017-03-14,68.5825480597531,1,0,0
2017-03-14,74.4655727312999,0,0,0
2017-03-14,68.4234220346222,1,0,0
2017-03-14,66.7891758816573,1,0,0
2017-03-14,57.1056797151547,0,0,0
2017-03-14,81.4399393793736,1,0,0
2017-03-14,57.1874181626353,0,1,0
2017-03-14,78.9471794722006,1,0,0
2017-03-14,44.6003444222056,0,0,0
2017-03-14,73.764146427003,0,0,0
2017-03-14,77.1265159852864,1,0,0
2017-03-14,68.8717861783945,1,0,0
2017-03-14,70.6601737482409,1,0,0
2017-03-14,68.0741556076341,1,0,0
2017-03-14,71.8976065102271,0,0,0
2017-03-14,72.6131903888865,0,0,0
2017-03-14,69.987278389931,0,0,0
2017-03-14,60.6686020414786,0,0,0
2017-03-14,67.857346249018,0,0,0
2017-03-14,74.9829341143695,1,0,0
2017-03-14,62.678731286398,1,0,0
2017-03-14,90.3429118150898,0,1,0
2017-03-14,77.1925412471063,1,0,0
2017-03-14,84.9804056424461,0,0,0
2017-03-14,57.8791818823385,1,1,0
2017-03-14,72.0727291094471,1,0,0
2017-03-14,74.0808003042344,1,0,0
2017-03-14,68.9313350772295,1,0,0
2017-03-14,58.2460780667949,1,0,0
2017-03-14,82.4984084803975,1,0,0
2017-03-14,65.6286598985779,1,0,0
2017-03-14,65.5137114737181,0,0,0
2017-03-14,85.5121602322207,1,0,0
2017-03-14,66.3927519178837,1,0,0
2017-03-14,76.0960617531111,1,1,0
2017-03-14,75.2022106556278,1,1,0
2017-03-14,71.0238552264317,0,0,0
2017-03-14,91.2775956736369,1,0,0
2017-03-14,62.3294534969525,0,0,0
2017-03-14,74.8650405251376,1,0,0
2017-03-14,79.6039823990495,1,0,0
2017-03-14,72.303630294628,0,1,0
2017-03-14,77.1527974271387,1,0,0
2017-03-14,80.1035441102321,0,0,0
2017-03-14,64.7488191426489,1,0,0
2017-03-14,62.6441218586975,1,0,0
2017-03-14,61.4463048231121,1,0,0
2017-03-14,67.7191877480172,0,0,0
2017-03-14,59.1016399155509,0,0,0
2017-03-14,78.2800908228058,1,0,0
2017-03-14,70.8070235872383,1,0,0
2017-03-14,64.6977010886769,1,0,0
2017-03-14,59.6220916685023,1,0,0
2017-03-14,95.7255044867666,0,0,0
2017-03-14,70.5854412704239,0,0,0
2017-03-14,43.916836010121,1,0,0
2017-03-14,86.8882799600597,1,0,0
2017-03-14,80.5763491152415,1,0,0
2017-03-14,79.5467481317103,1,1,0
2017-03-14,64.4179737854127,0,1,0
2017-03-14,56.628422306897,1,0,0
2017-03-14,67.9181852898123,1,0,0
2017-03-14,65.2970150934555,1,0,0
2017-03-14,45.7400594286011,0,0,1
2017-03-14,50.7301151929721,1,0,0
2017-03-14,60.3695791511105,1,0,0
2017-03-14,72.8836772063427,1,0,1
2017-03-14,70.1404737808659,1,0,0
2017-03-14,65.523693448097,0,1,0
2017-03-14,73.9858846892423,1,0,0
2017-03-14,67.127608158873,0,0,0
2017-03-14,75.2601554218416,1,0,0
2017-03-14,75.4189360867594,1,0,0
2017-03-14,51.3159905810933,1,0,0
2017-03-14,72.7059503779301,1,1,0
2017-03-14,66.651511620117,1,0,0
2017-03-14,76.0397130556524,1,1,0
2017-03-14,56.1049337041454,0,0,0
2017-03-14,69.0155566952294,1,1,0
2017-03-14,74.9189890778536,1,1,0
2017-03-14,72.8061575571002,1,1,0
2017-03-14,73.3151837222481,0,0,0
2017-03-14,81.8951368294792,0,0,0
2017-03-14,71.7674211078629,1,0,0
2017-03-14,80.8543666272161,0,0,0
2017-03-14,86.3023316782198,1,0,0
2017-03-14,62.8683363469426,0,0,0
2017-03-14,76.1279289337126,0,0,0
2017-03-14,67.8585748052462,1,0,0
2017-03-14,69.3546358070972,1,1,0
2017-03-14,66.2004718241355,0,0,0
2017-03-14,58.656081748641,1,0,0
2017-03-14,77.4214350615062,1,0,0
2017-03-14,70.8607742739899,1,0,0
2017-03-14,69.0002034343516,0,0,0
2017-03-14,77.1246586478184,1,0,0
2017-03-14,70.6745534644414,1,1,0
2017-03-14,63.6355416006496,1,0,0
2017-03-14,67.6058057082731,1,0,0
2017-03-14,68.9601281112055,0,0,0
2017-03-14,77.7528478064353,0,0,0
2017-03-14,76.9948526624993,0,0,0
2017-03-14,76.2157808417315,1,0,0
2017-03-14,87.4612458377958,1,0,0
2017-03-14,51.7179534529519,1,0,0
2017-03-14,62.0238050210644,1,0,0
2017-03-14,61.8018845691049,0,0,0
2017-03-14,47.3574168918873,1,0,0
2017-03-14,77.0082191763046,1,0,0
2017-03-14,60.4709067880219,1,1,0
2017-03-14,72.0385306750899,1,0,0
2017-03-14,77.797449692171,1,0,0
2017-03-14,78.4076694604034,0,0,0
2017-03-14,74.3472636267597,1,0,0
2017-03-14,56.5849608092291,1,0,0
2017-03-14,72.5589206198574,0,0,0
2017-03-14,80.4136775406828,1,0,0
2017-03-14,51.0867827419658,1,0,0
2017-03-14,70.3836328723516,1,0,0
2017-03-14,74.262173603513,1,0,0
2017-03-14,76.7406744508305,1,0,0
2017-03-14,78.8830422330043,1,0,0
2017-03-14,75.1592562919516,1,1,0
2017-03-14,67.8754211322521,1,1,0
2017-03-14,69.4043242378668,1,0,0
2017-03-14,62.7943283620223,1,0,0
2017-03-14,67.7695976174959,0,0,0
2017-03-14,56.8511284732494,1,0,0
2017-03-14,70.9377167563021,0,1,0
2017-03-14,94.6344045805448,0,0,0
2017-03-14,72.0909446261969,1,0,0
2017-03-14,69.8354729210462,1,0,1
2017-03-14,77.7673870352638,1,0,0
2017-03-14,79.6484736056959,1,0,0
2017-03-14,66.8703324394514,0,0,0
2017-03-14,67.6593352617614,0,0,0
2017-03-14,75.0931598608898,1,0,0
2017-03-14,65.7166550947189,0,0,0
2017-03-14,63.7687645211019,1,0,0
2017-03-14,50.8739657376078,1,0,0
2017-03-14,61.0512033583127,1,1,0
2017-03-14,77.3522399196883,1,0,0
2017-03-14,75.8492602218569,1,0,0
2017-03-14,68.8754566411025,1,0,0
2017-03-14,65.9622043014285,0,1,0
2017-03-14,68.8921354827153,0,0,0
2017-03-14,71.9396641003332,0,0,0
2017-03-14,71.6116331594746,1,1,0
2017-03-14,71.5843114164584,1,0,0
2017-03-14,65.4574003285615,1,0,0
2017-03-14,64.9057871001856,1,0,0
2017-03-14,81.341897671117,1,1,0
2017-03-14,64.1942849321767,1,0,0
2017-03-14,68.5741193895679,1,0,0
2017-03-14,71.6770526786032,1,0,0
2017-03-14,67.21125455556,1,0,0
2017-03-14,60.9783585417715,1,0,0
2017-03-14,78.0899968906972,0,0,0
2017-03-14,55.428320388612,1,0,0
2017-03-14,88.1218825469135,1,0,0
2017-03-14,54.6340047328553,0,0,0
2017-03-14,93.7720110060907,1,0,0
2017-03-14,76.7434694214031,1,0,0
2017-03-14,72.0923595654873,1,0,0
2017-03-14,59.6042702083834,1,0,0
2017-03-14,70.0967170343342,1,1,0
2017-03-14,77.401809392923,1,0,0
2017-03-14,97.9071741195192,1,1,0
2017-03-14,66.7639886895676,0,1,0
2017-03-14,68.362991054574,0,0,0
2017-03-14,57.8876570849678,1,0,0
2017-03-14,57.2361033235429,0,0,1
2017-03-14,73.0965229213872,1,0,0
2017-03-14,71.1402482109715,1,1,0
2017-03-14,69.4255727829029,1,0,0
2017-03-14,90.7629894738065,1,0,0
2017-03-14,77.678938741711,1,0,0
2017-03-14,56.3595155110154,0,0,0
2017-03-14,69.0982029732462,1,0,0
2017-03-14,65.9977338861778,1,0,0
2017-03-14,72.427069672101,1,0,0
2017-03-14,68.6331791684343,1,0,0
2017-03-14,54.519695754431,1,0,0
2017-03-14,61.1071859557475,0,0,0
2017-03-14,80.8486625575969,0,0,0
2017-03-14,88.4209808768715,1,0,0
2017-03-14,57.2381143043313,1,0,0
2017-03-14,78.1177053761729,0,0,0
2017-03-14,56.6781714774718,1,1,0
2017-03-14,72.5198346899808,0,0,0
2017-03-14,79.3621416761683,1,0,0
2017-03-14,58.051932094651,0,0,0
2017-03-14,57.8141150837067,1,0,0
2017-03-14,84.2711249814216,1,0,0
2017-03-14,80.0502835585596,1,0,0
2017-03-14,70.7939112073263,1,1,0
2017-03-14,65.4046320195235,1,0,0
2017-03-15,69.1892704756926,0,0,0
2017-03-15,78.3987320762539,1,0,0
2017-03-15,60.3695230055194,0,0,0
2017-03-15,60.06061246009,1,0,0
2017-03-15,69.0640221086023,1,0,0
2017-03-15,67.9946738509975,1,1,0
2017-03-15,61.4211286505988,0,0,0
2017-03-15,95.3457901974593,0,0,0
2017-03-15,79.1680389386239,0,0,0
2017-03-15,67.3512361794605,1,0,0
2017-03-15,68.1740087555713,1,0,0
2017-03-15,82.697312113755,1,1,0
2017-03-15,76.3482571377215,0,0,0
2017-03-15,60.1614596453625,0,0,0
2017-03-15,60.1788750010775,0,0,0
2017-03-15,65.2289318114612,1,0,0
2017-03-15,65.9954036272546,1,0,0
2017-03-15,75.3937440632826,1,0,0
2017-03-15,62.021019805065,1,0,0
2017-03-15,58.4489605282396,1,0,0
2017-03-15,82.6322896523571,1,0,0
2017-03-15,70.6095191157928,1,0,0
2017-03-15,76.6975062198951,1,0,0
2017-03-15,56.5203597718458,1,0,0
2017-03-15,65.781234895552,0,0,0
2017-03-15,79.4688286720653,1,0,0
2017-03-15,78.5421119094455,0,1,0
2017-03-15,50.6480983541433,0,0,0
2017-03-15,80.136717103935,1,0,0
2017-03-15,59.4677796916987,0,0,0
2017-03-15,60.0139397030815,1,0,0
2017-03-15,69.0789914383284,0,0,0
2017-03-15,76.1527335913942,1,0,0
2017-03-15,81.2590155641616,0,1,0
2017-03-15,75.7118823338428,0,0,0
2017-03-15,64.3513684861904,0,0,0
2017-03-15,79.4484156137381,1,1,0
2017-03-15,49.2904475279288,1,0,0
2017-03-15,71.7772383810602,1,0,0
2017-03-15,59.1394511596821,1,0,0
2017-03-15,77.0551998852634,0,0,0
2017-03-15,70.5656662448051,1,0,0
2017-03-15,61.1906680892407,0,0,0
2017-03-15,65.0637523566296,1,0,0
2017-03-15,84.0989310283817,0,0,0
2017-03-15,65.2105489955775,1,0,0
2017-03-15,57.6296597153942,1,0,0
2017-03-15,69.5588681990771,1,0,0
2017-03-15,74.4756973213039,1,0,0
2017-03-15,79.2024981021898,1,1,0
2017-03-15,77.3213644377803,0,0,0
2017-03-15,65.4003718767976,1,0,0
2017-03-15,52.7960204376015,0,1,0
2017-03-15,77.5287432293519,0,1,0
2017-03-15,65.1970783307738,0,0,0
2017-03-15,84.1325537173878,1,0,0
2017-03-15,71.3874257427236,1,0,0
2017-03-15,77.743710444763,1,0,0
2017-03-15,48.6407643853706,1,0,0
2017-03-15,64.8149464617659,0,0,0
2017-03-15,75.9499146024967,1,0,0
2017-03-15,55.1559801319255,0,0,0
2017-03-15,54.0742293211706,1,0,0
2017-03-15,68.06515669672,1,0,0
2017-03-15,69.8639995769351,1,1,0
2017-03-15,61.4083800999174,1,0,0
2017-03-15,63.7668679580531,1,1,0
2017-03-15,85.4503336032812,1,0,0
2017-03-15,82.3463326176284,1,0,0
2017-03-15,71.6965249364222,1,0,0
2017-03-15,59.2891116505855,1,0,0
2017-03-15,81.4703601301366,1,0,0
2017-03-15,68.8180296941052,1,0,0
2017-03-15,67.0403206399568,1,0,0
2017-03-15,69.8455451418514,1,0,0
2017-03-15,65.2263656405356,1,0,0
2017-03-15,86.518483660866,1,1,0
2017-03-15,80.9287642017557,1,0,0
2017-03-15,67.2281120481983,0,1,0
2017-03-15,79.8471276444156,1,0,0
2017-03-15,79.0575024510186,1,0,0
2017-03-15,72.5143689028449,1,0,0
2017-03-15,45.5225331914944,1,1,0
2017-03-15,58.3048372135989,1,0,0
2017-03-15,85.2500925236194,1,0,0
2017-03-15,84.6965765982367,1,1,0
2017-03-15,68.8820151935729,1,0,0
2017-03-15,49.6773533921735,0,0,0
2017-03-15,70.9689386180219,1,0,0
2017-03-15,62.5018675518145,0,0,0
2017-03-15,69.6723846204406,0,1,0
2017-03-15,61.5464407883044,1,0,0
2017-03-15,86.3042034137768,1,0,0
2017-03-15,79.2038074831461,1,0,0
2017-03-15,71.5768681871098,1,0,0
2017-03-15,74.1718697190602,0,0,0
2017-03-15,71.7828277938774,1,0,0
2017-03-15,66.3078593307323,1,1,0
2017-03-15,68.9973594691287,1,1,0
2017-03-15,66.8759217856692,1,0,0
2017-03-15,69.5680117406241,1,0,0
2017-03-15,83.8538164212441,1,0,0
2017-03-15,74.8667853063854,1,0,0
2017-03-15,76.4205163393371,1,0,0
2017-03-15,46.7411777642909,1,0,0
2017-03-15,88.1151983914519,1,0,0
2017-03-15,78.8878776643043,1,0,0
2017-03-15,77.3680672374752,0,0,0
2017-03-15,60.9051468507935,0,0,0
2017-03-15,68.3074885891691,1,0,0
2017-03-15,73.6633798025511,0,0,0
2017-03-15,62.9775669904718,1,0,0
2017-03-15,67.9447702229933,0,0,0
2017-03-15,66.3467454071402,1,1,0
2017-03-15,55.484935745916,0,0,0
2017-03-15,71.3370636050364,1,0,0
2017-03-15,59.771031894118,1,0,0
2017-03-15,76.2240485487225,0,0,0
2017-03-15,77.5974081586934,1,0,0
2017-03-15,49.9035187937413,1,0,0
2017-03-15,74.1611661659051,1,0,0
2017-03-15,73.4033354116473,1,0,0
2017-03-15,86.8113050025935,1,0,0
2017-03-15,77.2667765146138,0,1,0
2017-03-15,79.2668689152957,1,0,0
2017-03-15,73.2591449042195,0,0,0
2017-03-15,99.0295441154174,1,0,0
2017-03-15,73.2224547265774,0,0,0
2017-03-15,75.2341701731081,1,0,0
2017-03-15,59.2020251684364,0,0,0
2017-03-15,49.6626939768586,1,0,0
2017-03-15,70.3124040506146,1,1,0
2017-03-15,67.6812065342501,0,0,0
2017-03-15,76.5655755059155,0,0,0
2017-03-15,67.9558496324226,0,0,0
2017-03-15,69.5965189679912,1,0,0
2017-03-15,75.4936062526951,1,1,0
2017-03-15,89.3498934492476,1,0,0
2017-03-15,57.3145395627202,1,0,0
2017-03-15,75.6483678657162,0,0,0
2017-03-15,67.3053463767046,0,0,0
2017-03-15,50.9645569500496,1,0,0
2017-03-15,60.8008307343452,1,0,0
2017-03-15,67.3584312078895,0,0,0
2017-03-15,59.3632261363731,0,0,0
2017-03-15,74.2028721376711,1,0,0
2017-03-15,55.0120271059409,1,0,0
2017-03-15,63.5925461065054,1,0,0
2017-03-15,74.7842708425308,0,1,0
2017-03-15,74.3919851360406,1,1,0
2017-03-15,55.4540016391748,0,0,0
2017-03-15,58.7463996141202,1,0,0
2017-03-15,69.5110487109986,0,0,0
2017-03-15,78.3625526692163,1,0,0
2017-03-15,53.8442596346624,0,0,0
2017-03-15,77.1821217436435,1,0,0
2017-03-15,80.7718997343839,1,0,0
2017-03-15,75.9145504792544,1,0,0
2017-03-15,64.5661682216248,1,0,0
2017-03-15,56.6547443310089,1,0,0
2017-03-15,66.922447367953,1,0,0
2017-03-15,86.7085838598618,1,0,0
2017-03-15,61.6434646110947,1,0,0
2017-03-15,69.6062201781334,1,1,0
2017-03-15,57.9178107588026,0,0,0
2017-03-15,68.7925712012442,1,0,0
2017-03-15,76.120276015258,1,0,0
2017-03-15,67.2780043715097,1,0,0
2017-03-15,69.7736536416234,1,1,0
2017-03-15,87.0681888903408,0,0,0
2017-03-15,53.1092507728377,1,0,0
2017-03-15,83.3257421043695,0,0,0
2017-03-15,77.3724410117212,1,1,0
2017-03-15,75.4189433158063,1,0,0
2017-03-15,73.9405877675748,1,0,0
2017-03-15,83.8791593556288,1,0,0
2017-03-15,69.5525212073261,0,1,0
2017-03-15,84.3846715417639,1,0,0
2017-03-15,72.5143653672736,1,0,0
2017-03-15,69.8442404825936,1,0,0
2017-03-15,53.4058545035534,1,0,0
2017-03-15,61.2804571205017,1,0,0
2017-03-15,60.7254023160226,1,0,0
2017-03-15,69.1360981743104,0,0,0
2017-03-15,63.7164730050079,1,0,0
2017-03-15,84.8270707187593,0,0,0
2017-03-15,57.5645196418161,1,0,0
2017-03-15,48.1543603842849,1,0,1
2017-03-15,58.0478822649532,0,0,0
2017-03-15,62.969017179728,1,1,0
2017-03-15,55.5685671089274,0,1,0
2017-03-15,63.250989999948,0,0,0
2017-03-15,56.6610178340013,0,0,0
2017-03-15,61.8493296186034,1,1,0
2017-03-15,73.2891855387269,1,0,0
2017-03-15,75.8100968010471,0,0,0
2017-03-15,80.3473488716485,0,0,0
2017-03-15,63.1438527832168,1,0,0
2017-03-15,89.8933916078646,1,0,0
2017-03-15,77.3383999114908,1,1,0
2017-03-15,79.2647075901645,0,0,0
2017-03-15,58.3811486047159,0,1,0
2017-03-15,76.5168091288841,1,1,0
2017-03-15,76.7250572783817,1,0,0
2017-03-15,72.6865199654007,1,1,0
2017-03-15,71.6694858570759,1,0,0
2017-03-15,83.4511089589126,1,0,0
2017-03-15,59.9165832482971,1,1,0
2017-03-15,64.8590710213405,1,0,0
2017-03-15,64.51122719536,1,0,0
2017-03-15,61.4009282903295,1,0,0
2017-03-15,86.9886609575312,1,0,0
2017-03-15,70.3632373570434,1,0,0
2017-03-15,71.6151703650227,0,1,0
2017-03-15,72.2988209478933,0,0,0
2017-03-15,68.3019956291563,1,0,0
2017-03-15,69.6592217622267,0,0,0
2017-03-15,71.5894060062004,1,0,0
2017-03-15,63.768650929984,1,1,0
2017-03-15,57.4414394934366,1,0,0
2017-03-15,51.0751943855917,0,0,0
2017-03-15,70.8595524101072,1,0,0
2017-03-15,64.0639704445956,0,0,0
2017-03-15,54.1869430798089,1,1,0
2017-03-15,77.0388859036071,0,0,0
2017-03-15,77.6907379243296,1,1,0
2017-03-15,51.6487323719123,1,0,0
2017-03-15,79.3622604330859,1,0,0
2017-03-15,64.0594190409053,1,0,0
2017-03-15,67.6846232917683,1,0,0
2017-03-15,70.7544760352262,1,1,0
2017-03-15,86.1613434577292,0,0,0
2017-03-15,39.3461155147566,0,0,0
2017-03-15,77.122674707598,1,0,0
2017-03-15,62.2260198727442,1,0,0
2017-03-15,82.6066152714586,1,0,0
2017-03-15,82.3624488314924,1,0,0
2017-03-15,78.7887565877169,0,0,0
2017-03-15,77.2700247327799,0,0,0
2017-03-15,71.2250705236366,1,0,0
2017-03-15,64.2669656964907,1,0,0
2017-03-15,81.1280152742987,1,0,0
2017-03-15,66.3602435958838,0,0,0
2017-03-15,69.3656623271455,0,0,0
2017-03-15,66.4198250504779,1,0,0
2017-03-15,63.0296261855058,0,0,0
2017-03-15,62.0254353691995,1,0,0
2017-03-15,65.5785192551046,0,0,0
2017-03-15,67.7550060411542,0,0,0
2017-03-15,59.4829497381342,0,0,0
2017-03-15,53.1739558337072,1,0,0
2017-03-15,70.1311761677198,1,0,0
2017-03-15,74.7055077746506,1,0,0
2017-03-15,63.2654113555892,1,0,0
2017-03-15,55.2197140810926,1,0,0
2017-03-15,67.4977571698151,0,0,0
2017-03-15,69.2074650144191,1,1,0
2017-03-15,65.4443852526897,1,0,0
2017-03-15,63.9160716347749,1,0,0
2017-03-15,60.0169828505039,0,0,0
2017-03-15,65.0137937665351,0,0,0
2017-03-15,90.7858998968152,1,0,0
2017-03-15,61.4641070985137,1,0,0
2017-03-15,69.4376646106517,0,0,0
2017-03-15,82.6566026727855,1,0,0
2017-03-15,77.4110497171328,1,0,0
2017-03-15,72.2415363775534,1,0,0
2017-03-15,60.3204041110659,1,0,0
2017-03-15,78.4152779356202,1,0,0
2017-03-15,66.1656302638091,0,0,0
2017-03-15,81.0850187143379,1,1,0
2017-03-15,53.4833453282675,1,0,0
2017-03-15,94.9697391846825,0,0,0
2017-03-15,71.0038584358547,1,0,0
2017-03-15,84.050155283082,1,0,0
2017-03-15,59.0167070496475,1,0,0
2017-03-15,73.528097725585,0,0,0
2017-03-15,62.1278689060176,1,0,0
2017-03-15,61.5662205136653,1,0,0
2017-03-15,70.2993072019701,1,0,0
2017-03-15,61.0114307824213,0,0,0
2017-03-15,80.6012924574243,1,0,0
2017-03-15,64.6364730847569,0,0,0
2017-03-15,82.8240663378216,0,0,0
2017-03-15,81.2791303489519,1,0,0
2017-03-15,53.907290113324,1,0,0
2017-03-15,69.247989278734,1,0,0
2017-03-15,79.3413764725479,0,0,0
2017-03-15,72.9244514810961,0,0,0
2017-03-15,81.6211984796195,0,1,0
2017-03-15,74.2142483619744,1,0,0
2017-03-15,67.4130692954932,0,1,0
2017-03-15,68.8089626381725,1,0,0
2017-03-15,65.988095499818,0,0,0
2017-03-15,73.7047306088553,0,0,0
2017-03-15,65.3983376392365,1,0,0
2017-03-15,55.9081713245669,0,0,0
2017-03-15,57.7055751675334,1,0,0
2017-03-15,89.144765966886,1,0,0
2017-03-15,67.7732752705223,1,0,0
2017-03-15,79.0446159383549,0,1,0
2017-03-15,60.5891688347785,1,0,0
2017-03-15,79.9762459025489,0,0,1
2017-03-15,82.8680012193908,1,0,0
2017-03-15,65.4902085726025,0,0,0
2017-03-15,74.7595961438179,0,0,0
2017-03-15,69.2394986587462,1,0,0
2017-03-15,78.23749319465,1,1,0
2017-03-15,99.2321106344958,1,0,0
2017-03-15,82.1081619130377,1,0,0
2017-03-15,65.1425848755206,1,0,0
2017-03-15,71.1408797541533,1,0,0
2017-03-15,63.3741980747979,0,0,0
2017-03-15,87.6113236673162,1,0,0
2017-03-15,75.9488678792661,1,0,0
2017-03-15,61.8326529553765,1,0,0
2017-03-15,67.9867750412891,0,0,0
2017-03-15,62.7356487242438,1,1,0
2017-03-15,91.732218202688,0,0,0
2017-03-15,55.9591861046486,1,0,0
2017-03-15,59.179168448076,1,0,0
2017-03-15,62.6209877667633,0,0,0
2017-03-15,55.1398518647239,1,0,0
2017-03-15,67.8343479088251,0,0,0
2017-03-15,75.1667851857894,1,1,0
2017-03-15,66.0994635843257,1,0,0
2017-03-15,72.6705836107735,1,0,0
2017-03-15,67.9934169111722,1,0,0
2017-03-15,59.3640756210559,1,0,0
2017-03-15,76.1470413675408,1,0,0
2017-03-15,51.73999478388,1,0,0
2017-03-15,78.3509409123681,0,0,0
2017-03-15,71.4078309192512,0,0,0
2017-03-15,72.3309364571184,1,0,0
2017-03-15,78.0263969001906,0,1,0
2017-03-15,64.8388276448883,0,0,0
2017-03-15,69.2415067754414,1,0,0
2017-03-15,72.0015984567458,1,0,0
2017-03-15,66.9606866486361,0,0,0
2017-03-15,59.7174567087792,1,0,0
2017-03-15,72.4241645174868,1,0,0
2017-03-15,68.0608540320198,1,0,0
2017-03-15,66.7392482053296,1,0,0
2017-03-15,79.0341239469505,0,0,0
2017-03-15,61.7290522269314,1,0,0
2017-03-15,85.5711083184881,1,0,0
2017-03-15,68.7593360756868,1,0,0
2017-03-15,80.8459985113067,1,0,0
2017-03-15,74.6630332740676,0,0,0
2017-03-15,74.8582263891612,0,0,0
2017-03-15,67.4276207429575,1,0,0
2017-03-15,95.4738720815808,1,1,0
2017-03-15,74.745645980169,0,0,0
2017-03-15,64.5532904282013,0,0,0
2017-03-15,56.0212286085788,1,0,0
2017-03-15,56.9555956579198,1,0,0
2017-03-15,67.8714543863536,1,0,0
2017-03-15,77.8517833123923,0,0,0
2017-03-15,70.9208549054911,1,1,0
2017-03-15,75.9301923516005,1,0,0
2017-03-15,70.4536585327899,1,0,0
2017-03-15,60.8168619230166,0,0,0
2017-03-15,70.8276605223537,0,0,0
2017-03-15,66.8810191903647,1,1,0
2017-03-15,68.1754703628409,1,0,0
2017-03-15,46.7038337319741,1,0,0
2017-03-15,62.2669123087398,1,0,0
2017-03-15,57.9103057088151,1,0,0
2017-03-15,68.7457919665762,0,0,0
2017-03-15,77.070159041075,1,0,0
2017-03-15,64.115497507845,1,0,0
2017-03-15,72.9874387306184,1,0,0
2017-03-15,66.5915493772937,0,1,0
2017-03-15,80.8750308394877,1,0,0
2017-03-15,57.9419987915807,1,0,0
2017-03-15,80.6850459671024,1,0,0
2017-03-15,67.3502682787442,0,0,0
2017-03-15,76.1496313646332,1,1,0
2017-03-15,61.3283099942642,1,0,0
2017-03-15,90.4696298774799,1,0,0
2017-03-15,47.0183365410506,0,0,0
2017-03-15,48.7432688845939,1,0,0
2017-03-15,63.3220129391509,1,0,0
2017-03-15,74.1524559075754,1,0,0
2017-03-15,75.6094284053175,1,0,0
2017-03-15,58.168483335094,1,0,0
2017-03-15,45.3157941584498,1,1,0
2017-03-15,68.9004892796247,1,0,0
2017-03-15,47.6724627866068,1,0,0
2017-03-15,67.4800864280685,0,0,0
2017-03-15,77.2376685482035,1,1,0
2017-03-15,61.1315805453086,0,0,0
2017-03-15,80.1167283149554,1,0,0
2017-03-15,59.526606838635,0,0,0
2017-03-15,74.110854886852,1,0,0
2017-03-15,63.580706683765,0,1,0
2017-03-15,53.4574648272603,1,0,0
2017-03-15,72.7049773617941,1,0,0
2017-03-15,86.2660552179549,1,0,0
2017-03-15,55.8056897612332,0,0,0
2017-03-15,56.6925131421506,0,0,0
2017-03-15,59.1552849377766,1,0,0
2017-03-15,80.8138264220208,1,0,0
2017-03-15,73.2297490143284,1,0,0
2017-03-15,54.4168694469331,1,1,0
2017-03-15,68.8120883350787,1,0,0
2017-03-15,64.837886859452,1,1,0
2017-03-15,68.6902459215522,1,1,0
2017-03-15,79.7369504886342,1,0,0
2017-03-15,61.8639069853191,0,0,0
2017-03-15,63.399257396312,0,1,0
2017-03-15,73.0441975468164,1,0,0
2017-03-15,82.4588706666771,0,0,0
2017-03-15,73.3641053379377,1,1,0
2017-03-15,53.7915826276606,1,0,0
2017-03-15,64.2518308093094,1,0,0
2017-03-15,64.956451030885,1,1,0
2017-03-15,48.7053165308366,1,0,0
2017-03-15,67.7648886213561,1,0,0
2017-03-15,68.0858896141136,1,1,0
2017-03-15,49.9764401174653,1,0,0
2017-03-15,76.1773229478315,1,0,0
2017-03-15,71.3237502777867,1,0,0
2017-03-15,75.0270616697169,1,0,0
2017-03-15,70.3473090347341,0,1,0
2017-03-15,64.3207670646949,1,0,0
2017-03-15,76.7267533069483,1,0,0
2017-03-15,53.7779017606503,0,1,0
2017-03-15,72.0312784444659,1,0,0
2017-03-15,90.0558771751626,0,0,0
2017-03-15,78.4995462335893,0,0,0
