"visit_date","condition","time_spent_homepage_sec","clicked_article","clicked_like","clicked_share"
2018-01-17,"A1",59.0964108214076,0,0,0
2018-01-17,"A1",59.6811884653916,0,0,0
2018-01-17,"A1",60.2255872343127,0,0,0
2018-01-17,"A1",59.6264362244712,0,1,0
2018-01-17,"A1",59.2878079604772,0,1,0
2018-01-17,"A1",56.6639233916794,1,0,0
2018-01-17,"A1",58.9348844752254,1,0,0
2018-01-17,"A1",58.6668750404673,0,0,0
2018-01-17,"A1",61.1808657285392,1,0,0
2018-01-17,"A1",58.1569512122775,1,0,0
2018-01-17,"A1",61.2884139633659,0,0,0
2018-01-17,"A1",58.1155263132484,1,0,0
2018-01-17,"A1",59.0260254601466,0,0,0
2018-01-17,"A1",59.9785168647208,0,1,0
2018-01-17,"A1",58.5318696455698,0,0,1
2018-01-17,"A1",58.1804704575104,0,0,0
2018-01-17,"A1",59.4739395932131,1,0,0
2018-01-17,"A1",59.7586780154174,1,0,0
2018-01-17,"A1",56.7359498176091,1,0,0
2018-01-17,"A1",59.2283283660679,1,1,0
2018-01-17,"A1",59.98989176442,1,0,1
2018-01-17,"A1",58.9550596395163,1,0,0
2018-01-17,"A1",59.2942564696413,0,0,0
2018-01-17,"A1",60.5125969744035,1,1,0
2018-01-17,"A1",57.6401439797676,0,0,0
2018-01-17,"A1",59.3824287308247,1,0,0
2018-01-17,"A1",58.1763616713766,0,0,0
2018-01-17,"A1",57.9214939953105,1,0,0
2018-01-17,"A1",58.987400933134,1,0,0
2018-01-17,"A1",60.0199462902974,1,1,0
2018-01-17,"A1",58.806730207046,0,0,0
2018-01-17,"A1",60.0720049998254,0,0,0
2018-01-17,"A1",57.6911463467508,0,1,0
2018-01-17,"A1",58.7791358554278,1,0,0
2018-01-17,"A1",58.6525710554745,1,0,0
2018-01-17,"A1",59.2789980774153,0,0,0
2018-01-17,"A1",59.5433797871474,1,1,0
2018-01-17,"A1",57.1877718716577,0,0,0
2018-01-17,"A1",58.6180006100525,1,0,0
2018-01-17,"A1",57.4953544314604,1,0,0
2018-01-17,"A1",58.1185238785796,0,1,0
2018-01-17,"A1",57.3017243065008,1,0,1
2018-01-17,"A1",60.0976251364223,1,0,0
2018-01-17,"A1",60.1173348215671,0,0,0
2018-01-17,"A1",58.4060336472197,1,0,0
2018-01-17,"A1",60.7789943287621,1,0,0
2018-01-17,"A1",57.9968366446608,1,0,0
2018-01-17,"A1",58.8957034022824,0,0,0
2018-01-17,"A1",58.5915633434412,0,0,0
2018-01-17,"A1",58.9905490929498,0,1,0
2018-01-17,"A1",58.826030860237,0,0,0
2018-01-17,"A1",59.5311778093255,1,0,0
2018-01-17,"A1",58.8463115605295,0,1,0
2018-01-17,"A1",59.6715023660703,0,1,0
2018-01-17,"A1",59.9827013780674,0,0,0
2018-01-17,"A1",60.1666336454758,0,1,0
2018-01-17,"A1",57.586930976608,1,0,0
2018-01-17,"A1",60.6489178122832,0,0,0
2018-01-17,"A1",59.5819259063796,0,0,0
2018-01-17,"A1",59.4869792037695,0,0,0
2018-01-17,"A1",58.4189021776179,0,0,0
2018-01-17,"A1",58.4306442759442,1,0,0
2018-01-17,"A1",58.5324619370265,0,0,0
2018-01-17,"A1",58.5475451507693,1,1,0
2018-01-17,"A1",59.1686961953795,0,0,0
2018-01-17,"A1",59.7688860157508,0,0,0
2018-01-17,"A1",60.1286338055596,0,1,0
2018-01-17,"A1",59.0002549027946,0,0,0
2018-01-17,"A1",59.6382304341454,0,0,0
2018-01-17,"A1",58.5217057500747,0,0,0
2018-01-17,"A1",58.6984745112591,1,0,0
2018-01-17,"A1",58.5972507738153,0,0,0
2018-01-17,"A1",59.2328739220964,1,0,0
2018-01-17,"A1",60.4309242634994,0,1,0
2018-01-17,"A1",59.0796245467129,0,1,0
2018-01-17,"A1",59.6210660192801,0,1,0
2018-01-17,"A1",61.0717199137587,0,1,0
2018-01-17,"A1",57.6189577809936,1,0,0
2018-01-17,"A1",59.0134208642796,1,0,0
2018-01-17,"A1",58.467508337079,1,1,0
2018-01-17,"A1",58.7132976805946,1,1,0
2018-01-17,"A1",57.7274184085428,1,0,0
2018-01-17,"A1",60.4246431881571,0,0,0
2018-01-17,"A1",58.7192080635423,0,0,0
2018-01-17,"A1",61.1289144328151,1,1,0
2018-01-17,"A1",59.2056213351654,0,1,0
2018-01-17,"A1",58.1288908215891,0,1,0
2018-01-17,"A1",60.4504113411622,1,0,0
2018-01-17,"A1",59.2822676479027,0,0,0
2018-01-17,"A1",59.0547569797582,1,0,0
2018-01-17,"A1",59.9096770949012,0,0,0
2018-01-17,"A1",60.4316935087695,0,0,0
2018-01-17,"A1",58.4023906848657,0,0,0
2018-01-17,"A1",58.7822451230954,0,0,1
2018-01-17,"A1",58.5232137399152,1,0,0
2018-01-17,"A1",59.3608024639607,0,0,0
2018-01-17,"A1",60.0730093696568,0,1,0
2018-01-17,"A1",58.6606840243642,1,0,0
2018-01-17,"A1",57.9504718109199,1,1,0
2018-01-17,"A1",56.8190751017706,0,1,0
2018-01-17,"A1",57.8463458209784,0,0,0
2018-01-17,"A1",58.183696010526,1,1,0
2018-01-17,"A1",60.6064504677013,0,1,0
2018-01-17,"A1",59.1295850717857,0,1,0
2018-01-17,"A1",59.6889218452733,0,0,0
2018-01-17,"A1",60.0726522062956,0,1,0
2018-01-17,"A1",58.9330440163074,0,0,0
2018-01-17,"A1",60.5599843752405,0,1,0
2018-01-17,"A1",60.5539426277021,1,0,0
2018-01-17,"A1",60.6567465250778,1,0,0
2018-01-17,"A1",59.9317887219288,1,0,0
2018-01-17,"A1",60.6226499068581,0,1,0
2018-01-17,"A1",57.882564341812,1,0,0
2018-01-17,"A1",56.5406034938519,0,0,0
2018-01-17,"A1",58.7499390793434,0,0,0
2018-01-17,"A1",59.1241547773697,1,1,0
2018-01-17,"A1",59.4356384527242,0,0,0
2018-01-17,"A1",59.7976226009699,1,1,0
2018-01-17,"A1",58.7488337941571,1,0,0
2018-01-17,"A1",59.219643708779,0,0,0
2018-01-17,"A1",59.2266307527031,1,0,0
2018-01-17,"A1",59.9255900790129,1,1,0
2018-01-17,"A1",58.9303235344757,1,0,0
2018-01-17,"A1",60.8717695356769,0,0,0
2018-01-17,"A1",57.1580305552746,1,0,0
2018-01-17,"A1",58.1782568540643,0,0,0
2018-01-17,"A1",59.0595568070039,0,0,0
2018-01-17,"A1",58.7995067340295,0,0,0
2018-01-17,"A1",58.4492949675973,0,0,0
2018-01-17,"A1",60.2014743929108,0,0,0
2018-01-17,"A1",58.8097009018726,0,0,0
2018-01-17,"A1",58.4518348325916,1,0,0
2018-01-17,"A1",59.8818373789769,1,0,1
2018-01-17,"A1",58.9291828378277,0,0,0
2018-01-17,"A1",60.873332705502,1,0,0
2018-01-17,"A1",57.9920096447187,0,1,1
2018-01-17,"A1",57.4355610387082,1,0,0
2018-01-17,"A1",59.3134692256201,1,0,0
2018-01-17,"A1",58.318764907136,0,0,0
2018-01-17,"A1",59.2271336325675,0,0,0
2018-01-17,"A1",57.6204218038949,0,0,0
2018-01-17,"A1",59.1076946444456,0,0,0
2018-01-17,"A1",57.0567819604242,0,0,1
2018-01-17,"A1",60.9364207356754,1,0,0
2018-01-17,"A1",57.3106545613363,0,0,0
2018-01-17,"A1",58.4190434759289,0,0,0
2018-01-17,"A1",60.2837428934503,0,0,0
2018-01-17,"A1",57.5125919844234,0,0,0
2018-01-17,"A1",59.2658005113702,1,0,0
2018-01-17,"A1",58.7581574351515,0,1,0
2018-01-17,"A1",56.6502221846633,1,1,0
2018-01-17,"A1",57.9901418620196,1,0,0
2018-01-17,"A1",59.2709861072822,0,0,0
2018-01-17,"A1",58.5839184632173,1,0,0
2018-01-17,"A1",59.5054363410189,0,0,0
2018-01-17,"A1",60.0128969321732,0,1,0
2018-01-17,"A1",59.7254129349326,0,0,0
2018-01-17,"A1",58.2331671496736,1,0,0
2018-01-17,"A1",59.2245563097961,1,0,1
2018-01-17,"A1",58.6796378401233,1,1,0
2018-01-17,"A1",58.6155546318318,1,0,1
2018-01-17,"A1",60.2023345391412,1,1,0
2018-01-17,"A1",59.5230278403705,1,0,0
2018-01-17,"A1",59.1681110195873,1,1,0
2018-01-17,"A1",58.7038978101952,1,0,1
2018-01-17,"A1",59.6025245166781,1,0,0
2018-01-17,"A1",59.8510468218715,0,0,0
2018-01-17,"A1",57.3827832559346,0,0,0
2018-01-17,"A1",58.7604352966064,0,0,0
2018-01-17,"A1",59.0280914614069,1,1,0
2018-01-17,"A1",59.6978084541828,0,0,0
2018-01-17,"A1",59.472234602055,1,0,0
2018-01-17,"A1",58.1579354561364,0,1,0
2018-01-17,"A1",59.9974949986701,0,0,0
2018-01-17,"A1",59.5662989441289,1,0,0
2018-01-17,"A1",61.8814754903766,0,0,0
2018-01-17,"A1",58.3404467815636,0,0,0
2018-01-17,"A1",58.9464406918948,1,1,0
2018-01-17,"A1",60.0851443046993,0,0,0
2018-01-17,"A1",59.4894062440834,1,0,0
2018-01-17,"A1",58.3194053738798,0,0,0
2018-01-17,"A1",58.5958615875162,1,1,0
2018-01-17,"A1",60.1922841665038,0,0,0
2018-01-17,"A1",57.9142821820168,0,0,0
2018-01-17,"A1",58.9740557558246,1,0,0
2018-01-17,"A1",58.3825299720641,1,0,0
2018-01-17,"A1",58.6770957246261,0,0,1
2018-01-17,"A1",59.0134580980285,0,0,0
2018-01-17,"A1",58.6641830441226,0,0,1
2018-01-17,"A1",58.46060202173,0,0,1
2018-01-17,"A1",59.9402861137654,0,0,0
2018-01-17,"A1",58.9043416053798,0,0,0
2018-01-17,"A1",59.7566769066463,1,0,0
2018-01-17,"A1",60.2715295473517,0,1,0
2018-01-17,"A1",58.7227020252073,1,0,0
2018-01-17,"A1",58.7384256692857,0,0,0
2018-01-17,"A1",60.0898901116641,0,0,0
2018-01-17,"A1",57.4548826976941,0,0,0
2018-01-17,"A1",58.818348788299,0,1,0
2018-01-17,"A1",59.0054997845853,0,0,0
2018-01-17,"A1",59.1966389587114,1,0,0
2018-01-17,"A1",59.5078078747786,0,0,0
2018-01-17,"A1",58.5512852462459,1,0,0
2018-01-17,"A1",58.8103786677836,0,0,0
2018-01-17,"A1",58.0063478234183,1,0,0
2018-01-17,"A1",58.0957124302238,0,0,0
2018-01-17,"A1",58.8170465353325,0,0,0
2018-01-17,"A1",57.7143792998132,0,0,0
2018-01-17,"A1",60.7329228972635,0,0,0
2018-01-17,"A1",57.9626122364791,1,0,0
2018-01-17,"A1",59.5089706102479,1,0,0
2018-01-17,"A1",59.454984979784,1,0,0
2018-01-17,"A1",59.0555339313593,0,0,0
2018-01-17,"A1",58.9623018428696,1,0,0
2018-01-17,"A1",58.8430739909317,0,1,0
2018-01-17,"A1",58.6832576011538,0,1,0
2018-01-17,"A1",60.5990938868271,1,0,0
2018-01-17,"A1",57.4348459377219,0,1,0
2018-01-17,"A1",57.3150689603804,1,1,1
2018-01-17,"A1",59.4103302204161,0,0,0
2018-01-17,"A1",60.5733243031258,0,1,0
2018-01-17,"A1",58.4528268683703,0,1,0
2018-01-17,"A1",59.5945589688492,1,0,0
2018-01-17,"A1",58.4836991783941,0,0,0
2018-01-17,"A1",58.7364443283385,0,0,0
2018-01-17,"A1",57.5340723784646,0,0,0
2018-01-17,"A1",58.5898111291521,0,0,0
2018-01-17,"A1",58.9149347925413,0,0,0
2018-01-17,"A1",58.2138273402722,0,1,0
2018-01-17,"A1",58.3942612769659,0,0,0
2018-01-17,"A1",60.016326240997,1,0,0
2018-01-17,"A1",57.8761323958485,1,0,0
2018-01-17,"A1",58.8569081436641,1,0,0
2018-01-17,"A1",59.9060891908433,0,1,0
2018-01-17,"A1",58.7637832612543,1,0,0
2018-01-17,"A1",56.4681875564145,1,0,0
2018-01-17,"A1",58.086695311211,0,0,0
2018-01-17,"A1",59.8528074683155,1,0,0
2018-01-17,"A1",58.1484180818949,0,1,0
2018-01-17,"A1",59.3591657016785,1,0,0
2018-01-17,"A1",59.0452448417177,0,1,0
2018-01-17,"A1",59.5550586651371,1,0,0
2018-01-17,"A1",59.6753340626937,1,0,0
2018-01-17,"A1",57.2493258541353,1,0,0
2018-01-17,"A1",58.3156751619045,1,0,0
2018-01-17,"A1",60.7543236896086,1,1,0
2018-01-17,"A1",60.895742191385,0,0,0
2018-01-17,"A1",57.1539492211305,1,0,0
2018-01-17,"A1",58.3094227590145,1,1,0
2018-01-17,"A1",58.0859488154072,0,0,0
2018-01-17,"A1",59.3612039449597,1,0,0
2018-01-17,"A1",58.9992444743238,0,0,0
2018-01-17,"A1",59.875480988796,0,0,0
2018-01-17,"A1",58.9345658518281,0,0,0
2018-01-17,"A1",58.8082735352416,0,0,0
2018-01-17,"A1",57.4274845857534,0,0,0
2018-01-17,"A1",58.9126379519075,1,1,1
2018-01-17,"A1",59.4342860485202,1,0,0
2018-01-17,"A1",59.9669397227107,1,1,0
2018-01-17,"A1",59.9919966809345,0,0,0
2018-01-17,"A1",60.048248967211,0,0,0
2018-01-17,"A1",59.9034400722106,0,0,0
2018-01-17,"A1",60.1419647872348,1,0,0
2018-01-17,"A1",56.4402392062866,0,1,0
2018-01-17,"A1",58.5298533171301,1,0,0
2018-01-17,"A1",58.4481953236037,1,0,0
2018-01-17,"A1",57.6651662430704,1,0,0
2018-01-17,"A1",60.1902737806327,0,0,0
2018-01-17,"A1",58.1014410921925,1,0,0
2018-01-17,"A1",58.6370968169623,0,0,1
2018-01-17,"A1",59.5883459193911,1,0,0
2018-01-17,"A1",59.3349987494634,0,0,0
2018-01-17,"A1",60.2126500823004,1,0,0
2018-01-17,"A1",59.593399908565,1,0,0
2018-01-17,"A1",58.2545047905484,1,0,0
2018-01-17,"A1",56.7945153014817,0,0,0
2018-01-17,"A1",58.4078788892296,1,0,0
2018-01-17,"A1",58.6078836281641,1,0,0
2018-01-17,"A1",59.058187286185,0,1,0
2018-01-17,"A1",57.3813573167971,0,0,0
2018-01-17,"A1",59.6615176463934,1,1,0
2018-01-17,"A1",60.2365728010348,0,0,0
2018-01-17,"A1",60.1134153128121,1,0,0
2018-01-17,"A1",58.6555374107638,1,0,0
2018-01-17,"A1",59.3770101437581,1,0,0
2018-01-17,"A1",59.8236012364894,1,0,0
2018-01-17,"A1",60.2835394058139,1,1,1
2018-01-17,"A1",58.6722264232252,1,0,0
2018-01-17,"A1",60.8764324707527,0,0,0
2018-01-17,"A1",60.4646488650122,1,0,0
2018-01-17,"A1",56.5235448641898,1,0,0
2018-01-17,"A1",59.0516699826371,1,0,1
2018-01-17,"A1",57.8224397530889,0,0,0
2018-01-17,"A1",57.5612127475686,0,1,0
2018-01-17,"A1",59.4286069869752,1,0,0
2018-01-17,"A1",59.0769433861759,1,0,0
2018-01-17,"A1",59.9363331057491,0,1,0
2018-01-17,"A1",58.9903752470083,0,1,0
2018-01-17,"A1",58.6729272460835,1,0,0
2018-01-17,"A1",59.7274284575997,0,1,0
2018-01-17,"A1",59.0190968112914,0,1,0
2018-01-17,"A1",59.8772494747203,1,0,0
2018-01-17,"A1",58.5903680877817,1,0,0
2018-01-17,"A1",57.9389020581069,1,0,0
2018-01-17,"A1",59.150128699386,1,0,0
2018-01-17,"A1",60.6441021565185,0,0,0
2018-01-17,"A1",59.6706092626375,0,0,1
2018-01-17,"A1",58.4809218064975,1,1,0
2018-01-17,"A1",60.20505813365,0,0,0
2018-01-17,"A1",59.3620956534343,0,0,0
2018-01-17,"A1",60.7086405685178,0,0,0
2018-01-17,"A1",57.6936896934946,1,0,0
2018-01-17,"A1",58.3906272111482,0,1,0
2018-01-17,"A1",60.068040766848,0,0,0
2018-01-17,"A1",59.1680513040733,0,0,0
2018-01-17,"A1",57.2303605968347,1,0,0
2018-01-17,"A1",58.21971483624,1,0,0
2018-01-17,"A1",57.2468684349478,1,0,1
2018-01-17,"A1",60.1237425632438,0,0,0
2018-01-17,"A1",60.1229921575914,0,0,0
2018-01-17,"A1",61.0203018205074,1,0,0
2018-01-17,"A1",60.0045418547602,0,0,0
2018-01-17,"A1",58.0492255297604,1,1,0
2018-01-17,"A1",59.2228300846631,0,0,0
2018-01-17,"A1",58.5458264779186,1,0,0
2018-01-17,"A1",57.960759095259,1,0,0
2018-01-17,"A1",58.3831522442023,1,0,0
2018-01-17,"A1",60.8034718213529,0,0,0
2018-01-17,"A1",57.6969209489901,0,0,0
2018-01-17,"A1",58.8022913453363,1,0,0
2018-01-17,"A1",58.6549402408915,1,0,0
2018-01-17,"A1",59.4037666524559,0,0,0
2018-01-17,"A1",57.5361001015017,0,0,0
2018-01-17,"A1",60.6805458336933,1,0,0
2018-01-17,"A1",59.8776943633876,1,1,0
2018-01-17,"A1",59.776946761346,1,0,0
2018-01-17,"A1",58.8763240664612,0,0,0
2018-01-17,"A1",61.6928989146022,0,0,0
2018-01-17,"A1",58.8842854408158,1,0,0
2018-01-17,"A1",58.0264119088505,0,0,0
2018-01-17,"A1",59.4722265932617,0,0,0
2018-01-17,"A1",59.1289900207074,1,0,0
2018-01-17,"A1",58.7999208417664,0,0,0
2018-01-17,"A1",59.417280754967,0,0,0
2018-01-17,"A1",59.6426999000244,0,0,0
2018-01-17,"A1",59.9029078961748,0,0,0
2018-01-17,"A1",58.984205534408,1,1,0
2018-01-17,"A1",60.1544999587219,0,0,0
2018-01-17,"A1",58.1045497854709,1,0,0
2018-01-17,"A1",58.580668023853,0,0,0
2018-01-17,"A1",59.5631491085003,0,0,0
2018-01-17,"A1",57.6008061101701,1,0,0
2018-01-17,"A1",58.9035885986645,1,1,0
2018-01-17,"A1",57.1528976711683,1,1,0
2018-01-17,"A1",59.1642111496192,1,0,0
2018-01-17,"A2",58.0837143596006,0,0,0
2018-01-17,"A2",57.7467310103425,0,1,1
2018-01-17,"A2",59.62801229793,0,0,0
2018-01-17,"A2",59.084781784829,0,0,0
2018-01-17,"A2",57.4755808923133,1,0,0
2018-01-17,"A2",57.8560093133772,1,0,0
2018-01-17,"A2",58.5445399703202,0,0,0
2018-01-17,"A2",57.8349149396347,0,0,0
2018-01-17,"A2",58.0754937801559,1,1,0
2018-01-17,"A2",59.2774840589129,0,0,0
2018-01-17,"A2",57.6113554181018,1,1,0
2018-01-17,"A2",57.9202810612652,0,1,0
2018-01-17,"A2",59.0728726273178,0,1,0
2018-01-17,"A2",60.0753878414921,0,1,0
2018-01-17,"A2",58.8512815732172,1,0,0
2018-01-17,"A2",58.6478156001886,1,1,0
2018-01-17,"A2",59.5664527177297,0,0,0
2018-01-17,"A2",58.1427992999565,0,1,0
2018-01-17,"A2",60.3855246783435,1,0,0
2018-01-17,"A2",58.8050311858228,0,0,1
2018-01-17,"A2",59.7320023803814,0,0,0
2018-01-17,"A2",60.2057981804278,0,0,0
2018-01-17,"A2",58.8344835344059,1,0,0
2018-01-17,"A2",60.2424204112688,0,0,0
2018-01-17,"A2",59.5795861843853,1,0,0
2018-01-17,"A2",59.3880011242266,0,0,0
2018-01-17,"A2",57.7976995639201,1,0,0
2018-01-17,"A2",59.8081751556792,0,0,1
2018-01-17,"A2",58.941355283319,0,0,1
2018-01-17,"A2",58.6609566988172,1,0,0
2018-01-17,"A2",58.5351195974961,0,0,0
2018-01-17,"A2",58.3355625361705,0,0,0
2018-01-17,"A2",59.2651330773071,0,0,0
2018-01-17,"A2",57.6181356340995,0,0,1
2018-01-17,"A2",59.1465645133465,1,0,0
2018-01-17,"A2",59.2822787168808,1,1,0
2018-01-17,"A2",59.150687476798,0,0,0
2018-01-17,"A2",57.9714592606297,1,0,0
2018-01-17,"A2",58.5808603731306,1,0,0
2018-01-17,"A2",60.6024877718863,1,0,0
2018-01-17,"A2",59.5861010158857,0,0,0
2018-01-17,"A2",59.4524601342497,0,0,0
2018-01-17,"A2",58.9113355096022,0,0,0
2018-01-17,"A2",60.1153225846187,0,0,0
2018-01-17,"A2",57.0248647480588,1,1,1
2018-01-17,"A2",59.7403231590814,1,0,0
2018-01-17,"A2",57.6081596456401,0,0,0
2018-01-17,"A2",58.6817013194529,1,0,0
2018-01-17,"A2",60.0144393685868,1,1,0
2018-01-17,"A2",59.0155628836748,1,0,0
2018-01-17,"A2",58.555239042651,1,0,0
2018-01-17,"A2",59.5895059807708,1,0,0
2018-01-17,"A2",59.8473879184184,1,1,0
2018-01-17,"A2",59.6089913666336,0,0,0
2018-01-17,"A2",60.0992267329727,1,0,0
2018-01-17,"A2",60.5204135555352,1,0,0
2018-01-17,"A2",59.0509088882737,0,0,0
2018-01-17,"A2",59.0550172977339,0,0,0
2018-01-17,"A2",61.1289407687463,0,0,0
2018-01-17,"A2",59.8185820157845,0,1,0
2018-01-17,"A2",58.8330965899924,0,0,0
2018-01-17,"A2",59.6377949535328,1,0,0
2018-01-17,"A2",58.5575591638594,1,0,0
2018-01-17,"A2",58.6050682518298,0,1,1
2018-01-17,"A2",60.3945350478733,1,0,0
2018-01-17,"A2",57.8562053919505,1,0,0
2018-01-17,"A2",57.4214886352853,1,0,0
2018-01-17,"A2",59.5822190246057,0,0,0
2018-01-17,"A2",57.9442414198079,0,0,0
2018-01-17,"A2",58.8384070173341,0,0,0
2018-01-17,"A2",61.0225931570088,0,0,0
2018-01-17,"A2",59.7514845826946,1,0,0
2018-01-17,"A2",59.0455544424246,0,0,0
2018-01-17,"A2",59.1688991621151,1,0,0
2018-01-17,"A2",59.146025428651,1,0,0
2018-01-17,"A2",58.5438504974135,1,1,0
2018-01-17,"A2",59.7418514709513,0,0,0
2018-01-17,"A2",58.6227984194197,0,1,0
2018-01-17,"A2",57.0574140532202,1,1,0
2018-01-17,"A2",59.9566925066596,1,0,0
2018-01-17,"A2",60.2689904785888,1,0,0
2018-01-17,"A2",60.0418182754793,1,0,0
2018-01-17,"A2",58.1787585704664,0,0,0
2018-01-17,"A2",59.1383441467557,0,0,0
2018-01-17,"A2",57.2055595085829,0,0,0
2018-01-17,"A2",58.2204843015988,0,1,0
2018-01-17,"A2",58.6591719441651,1,0,0
2018-01-17,"A2",59.1960474625483,0,1,0
2018-01-17,"A2",58.1666432728614,0,0,0
2018-01-17,"A2",57.4471859545269,0,0,0
2018-01-17,"A2",58.6945826605798,1,0,0
2018-01-17,"A2",57.9891752447365,1,0,0
2018-01-17,"A2",57.9760126328462,0,1,0
2018-01-17,"A2",58.9641017217534,0,0,0
2018-01-17,"A2",59.4928066439989,0,0,0
2018-01-17,"A2",59.7293859710899,0,0,0
2018-01-17,"A2",60.7821605264881,0,0,0
2018-01-17,"A2",59.2615486062916,1,0,0
2018-01-17,"A2",59.4743739009708,0,0,0
2018-01-17,"A2",58.8058660494836,1,1,1
2018-01-17,"A2",58.8809441542932,1,0,0
2018-01-17,"A2",60.8679822829215,0,0,0
2018-01-17,"A2",57.1144612975977,0,1,0
2018-01-17,"A2",57.7671268669964,0,1,0
2018-01-17,"A2",56.8760972151416,1,0,0
2018-01-17,"A2",58.0573713541002,0,1,0
2018-01-17,"A2",59.161801049994,1,1,0
2018-01-17,"A2",59.2453514661586,0,0,0
2018-01-17,"A2",57.6495874850823,0,1,0
2018-01-17,"A2",58.6233065484457,0,0,0
2018-01-17,"A2",60.1782258017054,1,0,0
2018-01-17,"A2",60.5344244162003,0,1,0
2018-01-17,"A2",59.8009615456861,0,0,0
2018-01-17,"A2",58.9516445258726,1,0,0
2018-01-17,"A2",60.6537965649337,0,0,0
2018-01-17,"A2",59.5922872241438,0,0,0
2018-01-17,"A2",58.2165365513281,1,0,0
2018-01-17,"A2",57.1701721473973,0,1,0
2018-01-17,"A2",58.0881752109179,1,0,1
2018-01-17,"A2",59.5813585422903,1,0,0
2018-01-17,"A2",59.8010118251434,0,1,0
2018-01-17,"A2",60.4910897221208,1,0,0
2018-01-17,"A2",60.2233284515388,1,1,0
2018-01-17,"A2",59.7699047751185,1,0,0
2018-01-17,"A2",57.7636574448658,0,0,0
2018-01-17,"A2",58.160963365674,1,0,0
2018-01-17,"A2",58.4009655770059,0,1,0
2018-01-17,"A2",59.7047884509897,0,0,0
2018-01-17,"A2",57.8821437701249,0,0,0
2018-01-17,"A2",59.668873778471,1,1,1
2018-01-17,"A2",59.3118087439564,1,1,0
2018-01-17,"A2",59.1079332910523,0,0,0
2018-01-17,"A2",58.2457005816134,1,0,0
2018-01-17,"A2",58.4687529801152,1,0,0
2018-01-17,"A2",58.3283388073006,0,0,0
2018-01-17,"A2",56.8707521016935,1,0,0
2018-01-17,"A2",60.7308029401175,1,0,0
2018-01-17,"A2",57.7220440356762,0,0,0
2018-01-17,"A2",58.3071563688812,0,0,0
2018-01-17,"A2",59.3565931062116,1,0,0
2018-01-17,"A2",61.4627191511335,1,0,0
2018-01-17,"A2",58.9600876956055,1,1,0
2018-01-17,"A2",57.816341750056,1,0,0
2018-01-17,"A2",60.177433244042,1,0,0
2018-01-17,"A2",61.017796821585,0,1,0
2018-01-17,"A2",58.648918589045,1,0,0
2018-01-17,"A2",59.5527015665754,1,1,0
2018-01-17,"A2",59.7782629132814,0,0,0
2018-01-17,"A2",59.4257189467297,1,1,0
2018-01-17,"A2",57.9646699980276,0,0,0
2018-01-17,"A2",59.8476308534121,1,0,0
2018-01-17,"A2",58.608503573262,0,0,0
2018-01-17,"A2",57.8483565404077,0,0,0
2018-01-17,"A2",58.4254671429785,1,0,0
2018-01-17,"A2",58.8595653304935,1,0,0
2018-01-17,"A2",58.8778352307247,1,0,0
2018-01-17,"A2",58.9774388750467,0,0,0
2018-01-17,"A2",56.7538039492952,1,1,0
2018-01-17,"A2",59.3343174670484,1,0,0
2018-01-17,"A2",59.5126579820513,0,0,0
2018-01-17,"A2",59.2604069593931,1,0,0
2018-01-17,"A2",58.2645644526622,0,0,0
2018-01-17,"A2",59.609562258371,0,0,0
2018-01-17,"A2",58.22839045112,0,1,0
2018-01-17,"A2",56.9412237447508,1,0,0
2018-01-17,"A2",58.2802059854423,1,1,0
2018-01-17,"A2",60.3538960476908,0,1,0
2018-01-17,"A2",59.9795037813869,0,0,0
2018-01-17,"A2",60.4837792594,0,0,1
2018-01-17,"A2",59.7652548040716,0,1,0
2018-01-17,"A2",59.2069004426411,1,0,0
2018-01-17,"A2",57.224209122587,1,0,0
2018-01-17,"A2",57.660048825904,0,0,0
2018-01-17,"A2",57.2674156605675,0,0,0
2018-01-17,"A2",58.1762207378535,0,0,0
2018-01-17,"A2",60.275055845434,1,0,0
2018-01-17,"A2",57.5534514377753,0,0,0
2018-01-17,"A2",58.9246503859179,1,0,0
2018-01-17,"A2",58.6345539043194,0,0,0
2018-01-17,"A2",60.0011548184869,0,0,0
2018-01-17,"A2",59.899758921895,1,0,0
2018-01-17,"A2",60.0336994478447,1,0,0
2018-01-17,"A2",58.4969526015488,0,0,0
2018-01-17,"A2",59.3938376731971,1,0,0
2018-01-17,"A2",59.4295962926283,1,0,0
2018-01-17,"A2",58.7713672087346,0,0,0
2018-01-17,"A2",57.1996394129469,1,1,0
2018-01-17,"A2",57.0688259850516,1,0,0
2018-01-17,"A2",60.5555010032157,1,0,0
2018-01-17,"A2",61.1751842053311,0,0,0
2018-01-17,"A2",58.2493725907912,1,0,0
2018-01-17,"A2",59.8894574298225,1,0,0
2018-01-17,"A2",58.8942046338192,1,0,0
2018-01-17,"A2",59.238991494428,1,0,0
2018-01-17,"A2",57.1637441781731,1,0,0
2018-01-17,"A2",59.0226889000554,1,0,0
2018-01-17,"A2",57.7827211307419,0,0,0
2018-01-17,"A2",57.9002746481393,0,0,0
2018-01-17,"A2",59.2110840087666,0,1,0
2018-01-17,"A2",59.0524504403061,0,0,0
2018-01-17,"A2",58.9413904849612,1,0,0
2018-01-17,"A2",57.6946332901498,1,0,0
2018-01-17,"A2",57.6734588805644,1,0,0
2018-01-17,"A2",60.197485984452,0,0,0
2018-01-17,"A2",58.4657369462894,1,0,1
