"visit_date","condition","time_spent_homepage_sec","clicked_article","clicked_like","clicked_share","article_published"
2018-02-16,"tips",59.3780781134571,0,0,0,"yes"
2018-02-16,"tips",59.3985407675962,0,0,0,"yes"
2018-02-16,"tips",59.3096735841657,0,0,0,"yes"
2018-02-16,"tips",60.2270764456576,0,0,0,"yes"
2018-02-16,"tips",59.8967771179957,1,0,0,"yes"
2018-02-16,"tips",60.9837527873076,0,0,0,"yes"
2018-02-16,"tips",59.8781857675043,0,0,0,"yes"
2018-02-16,"tips",57.8403760117187,0,0,0,"yes"
2018-02-16,"tips",61.6291959070865,0,0,0,"yes"
2018-02-16,"tips",61.5951989527052,1,0,0,"yes"
2018-02-16,"tips",60.3275941721446,0,0,0,"yes"
2018-02-16,"tips",59.787392247005,1,0,0,"yes"
2018-02-16,"tips",60.9460738441776,1,0,0,"yes"
2018-02-16,"tips",60.4972827098066,1,0,0,"yes"
2018-02-16,"tips",60.4182216428639,0,0,0,"yes"
2018-02-16,"tips",59.0568525021513,0,0,0,"yes"
2018-02-16,"tips",58.9543055110676,0,1,0,"yes"
2018-02-16,"tips",60.3597873434733,1,0,0,"yes"
2018-02-16,"tips",62.175344493631,1,0,0,"yes"
2018-02-16,"tips",58.6307960259823,0,0,0,"yes"
2018-02-16,"tips",59.8372708150275,1,0,0,"yes"
2018-02-16,"tips",59.4767092953459,1,0,0,"yes"
2018-02-16,"tips",61.0359831929713,1,0,0,"yes"
2018-02-16,"tips",59.9246007142492,1,0,0,"yes"
2018-02-16,"tips",59.8360441107431,0,0,0,"yes"
2018-02-16,"tips",59.8117303459028,0,0,0,"yes"
2018-02-16,"tips",61.4345569252817,1,0,0,"yes"
2018-02-16,"tips",61.2982919317086,1,0,0,"yes"
2018-02-16,"tips",60.0908591956435,1,0,0,"yes"
2018-02-16,"tips",61.8469147130968,1,0,0,"yes"
2018-02-16,"tips",61.28004578097,0,0,0,"yes"
2018-02-16,"tips",60.9407750967069,1,1,0,"yes"
2018-02-16,"tips",59.5620098312971,1,0,0,"yes"
2018-02-16,"tips",60.2581776404377,1,1,0,"yes"
2018-02-16,"tips",60.9184896928748,1,0,0,"yes"
2018-02-16,"tips",59.692211933631,1,1,0,"yes"
2018-02-16,"tips",57.9991732203579,0,0,0,"yes"
2018-02-16,"tips",60.9922073719847,1,1,0,"yes"
2018-02-16,"tips",59.0053148178909,1,0,0,"yes"
2018-02-16,"tips",59.2957232404546,1,0,0,"yes"
2018-02-16,"tips",59.3281410446922,1,0,0,"yes"
2018-02-16,"tips",58.3480980026323,1,0,0,"yes"
2018-02-16,"tips",60.1254061902108,0,0,0,"yes"
2018-02-16,"tips",59.3635582275328,1,0,0,"yes"
2018-02-16,"tips",60.8704094048361,0,0,0,"yes"
2018-02-16,"tips",58.8335547149753,0,1,0,"yes"
2018-02-16,"tips",59.0134452849423,1,1,0,"yes"
2018-02-16,"tips",60.6548972794013,0,0,0,"yes"
2018-02-16,"tips",59.7130476000949,1,0,0,"yes"
2018-02-16,"tips",59.6296473952798,1,0,0,"yes"
2018-02-16,"tips",59.2353174596166,0,0,0,"yes"
2018-02-16,"tips",59.085929767821,1,0,0,"yes"
2018-02-16,"tips",59.7534020423691,0,0,0,"yes"
2018-02-16,"tips",60.1458491089401,0,0,0,"yes"
2018-02-16,"tips",61.0976618373299,0,1,0,"yes"
2018-02-16,"tips",58.6836009517829,0,0,0,"yes"
2018-02-16,"tips",61.364975967182,1,0,0,"yes"
2018-02-16,"tips",58.3224680861459,1,0,0,"yes"
2018-02-16,"tips",60.4336492027057,1,1,0,"yes"
2018-02-16,"tips",61.1120280929225,0,0,0,"yes"
2018-02-16,"tips",59.3267470426005,1,0,0,"yes"
2018-02-16,"tips",59.4581367735905,1,0,0,"yes"
2018-02-16,"tips",60.2421094434011,1,0,0,"yes"
2018-02-16,"tips",60.8036732203363,1,0,0,"yes"
2018-02-16,"tips",58.687035699024,0,0,0,"yes"
2018-02-16,"tips",60.2816615572067,1,0,0,"yes"
2018-02-16,"tips",62.8130732218595,1,0,0,"yes"
2018-02-16,"tips",60.7461805215478,1,0,0,"yes"
2018-02-16,"tips",60.4077510657745,1,1,0,"yes"
2018-02-16,"tips",58.5133786767806,1,0,0,"yes"
2018-02-16,"tips",59.3525989034796,1,0,0,"yes"
2018-02-16,"tips",59.2924001855062,1,0,0,"yes"
2018-02-16,"tips",62.2138476895017,0,0,0,"yes"
2018-02-16,"tips",59.0102520877276,0,0,0,"yes"
2018-02-16,"tips",60.2762360080811,0,0,0,"yes"
2018-02-16,"tips",61.3110056401659,0,0,0,"yes"
2018-02-16,"tips",58.0322621767191,0,0,0,"yes"
2018-02-16,"tips",60.1316422332189,1,0,0,"yes"
2018-02-16,"tips",59.6523509912572,1,0,0,"yes"
2018-02-16,"tips",61.1979752505248,1,1,0,"yes"
2018-02-16,"tips",61.6224577597063,1,0,0,"yes"
2018-02-16,"tips",60.0789572498909,1,0,0,"yes"
2018-02-16,"tips",60.7671992304742,0,0,0,"yes"
2018-02-16,"tips",59.1128672359042,1,0,0,"yes"
2018-02-16,"tips",60.8877728497739,1,0,0,"yes"
2018-02-16,"tips",60.9211269375921,1,0,0,"yes"
2018-02-16,"tips",62.0985281790286,1,0,0,"yes"
2018-02-16,"tips",59.9806960391943,1,0,0,"yes"
2018-02-16,"tips",57.9018256427379,1,0,0,"yes"
2018-02-16,"tips",60.7724519917029,0,0,0,"yes"
2018-02-16,"tips",60.3462108914836,0,0,0,"yes"
2018-02-16,"tips",62.106685672512,1,0,0,"yes"
2018-02-16,"tips",58.3131230412739,1,1,0,"yes"
2018-02-16,"tips",60.4881186286987,1,0,0,"yes"
2018-02-16,"tips",61.6609880871953,0,0,0,"yes"
2018-02-16,"tips",59.4449394334881,1,0,0,"yes"
2018-02-16,"tips",59.0162005874404,1,0,0,"yes"
2018-02-16,"tips",59.6463709978213,0,0,0,"yes"
2018-02-16,"tips",58.9566211352371,0,0,0,"yes"
2018-02-16,"tips",58.6379156761896,1,0,0,"yes"
2018-02-16,"tips",57.9093123797989,1,0,0,"yes"
2018-02-16,"tips",60.3350674861706,1,0,0,"yes"
2018-02-16,"tips",59.6429509772735,1,0,0,"yes"
2018-02-16,"tips",61.1670477407566,0,0,0,"yes"
2018-02-16,"tips",60.0402535565004,0,0,0,"yes"
2018-02-16,"tips",60.1158561243974,0,0,0,"yes"
2018-02-16,"tips",59.4459220357706,1,1,0,"yes"
2018-02-16,"tips",59.2645981182283,1,0,0,"yes"
2018-02-16,"tips",59.162085687833,1,0,0,"yes"
2018-02-16,"tips",59.5801777373688,1,0,0,"yes"
2018-02-16,"tips",59.9940921953976,0,0,0,"yes"
2018-02-16,"tips",61.2389118756064,0,0,0,"yes"
2018-02-16,"tips",60.4344140405458,0,1,0,"yes"
2018-02-16,"tips",58.6514345878011,1,0,0,"yes"
2018-02-16,"tips",58.9032553180715,0,0,0,"yes"
2018-02-16,"tips",58.8112261100807,1,1,0,"yes"
2018-02-16,"tips",60.8713078674665,1,0,0,"yes"
2018-02-16,"tips",59.6339481428328,0,0,0,"yes"
2018-02-16,"tips",60.6292180153914,0,0,0,"yes"
2018-02-16,"tips",58.6522264336516,0,1,0,"yes"
2018-02-16,"tips",59.8796453689486,0,0,0,"yes"
2018-02-16,"tips",59.400166790064,1,0,0,"yes"
2018-02-16,"tips",60.3909393569553,1,0,0,"yes"
2018-02-16,"tips",59.9885507039539,0,0,0,"yes"
2018-02-16,"tips",59.2397768772048,1,0,0,"yes"
2018-02-16,"tips",59.8235147528816,0,0,0,"yes"
2018-02-16,"tips",60.1846472713923,1,0,0,"yes"
2018-02-16,"tips",60.0234617897693,0,0,0,"yes"
2018-02-16,"tips",58.341405139144,0,0,0,"yes"
2018-02-16,"tips",60.5486969438866,1,1,0,"yes"
2018-02-16,"tips",59.4751018275933,1,0,0,"yes"
2018-02-16,"tips",61.118611612903,0,0,0,"yes"
2018-02-16,"tips",58.8645042456489,0,0,0,"yes"
2018-02-16,"tips",60.9739517001044,1,1,0,"yes"
2018-02-16,"tips",58.888687114775,0,0,0,"yes"
2018-02-16,"tips",60.7253225240548,1,0,0,"yes"
2018-02-16,"tips",59.5822978554276,1,0,0,"yes"
2018-02-16,"tips",59.4966198386078,0,0,0,"yes"
2018-02-16,"tips",60.5720849630049,0,0,0,"yes"
2018-02-16,"tips",60.2271956925484,1,0,0,"yes"
2018-02-16,"tips",60.1675820728517,1,0,0,"yes"
2018-02-16,"tips",58.8246869641485,1,0,0,"yes"
2018-02-16,"tips",60.5455837852413,0,0,0,"yes"
2018-02-16,"tips",60.4334596127386,0,0,0,"yes"
2018-02-16,"tips",59.0307208647606,1,0,0,"yes"
2018-02-16,"tips",59.3981191112563,1,1,0,"yes"
2018-02-16,"tips",59.9210988939605,0,0,0,"yes"
2018-02-16,"tips",60.5249309281656,1,0,0,"yes"
2018-02-16,"tips",61.790436083286,1,0,0,"yes"
2018-02-16,"tips",60.4083239856481,1,0,0,"yes"
2018-02-16,"tips",58.8358531570171,1,0,0,"yes"
2018-02-16,"tips",60.7732616245229,0,0,0,"yes"
2018-02-16,"tips",60.0442285671757,1,0,0,"yes"
2018-02-16,"tips",59.6222906410468,1,0,0,"yes"
2018-02-16,"tips",60.2499484519764,1,0,1,"yes"
2018-02-16,"tips",59.2299940840014,0,0,0,"yes"
2018-02-16,"tips",58.891313842421,0,0,0,"yes"
2018-02-16,"tips",57.6706410040716,0,1,0,"yes"
2018-02-16,"tips",59.8649197788638,1,1,0,"yes"
2018-02-16,"tips",60.9872478960721,1,0,0,"yes"
2018-02-16,"tips",59.9315005443838,0,0,0,"yes"
2018-02-16,"tips",59.8184273759223,1,0,0,"yes"
2018-02-16,"tips",59.9933970273818,1,0,0,"yes"
2018-02-16,"tips",62.5757353734049,1,0,0,"yes"
2018-02-16,"tips",62.0547717295444,0,1,0,"yes"
2018-02-16,"tips",60.5520115219954,0,0,0,"yes"
2018-02-16,"tips",60.78657349673,1,0,0,"yes"
2018-02-16,"tips",59.5023371587143,1,0,0,"yes"
2018-02-16,"tips",59.0369967166198,1,0,0,"yes"
2018-02-16,"tips",58.6234073376657,1,0,0,"yes"
2018-02-16,"tips",60.646798522144,0,0,0,"yes"
2018-02-16,"tips",60.3396194427549,1,0,0,"yes"
2018-02-16,"tips",58.9363380357695,0,0,0,"yes"
2018-02-16,"tips",58.7706330499041,1,0,0,"yes"
2018-02-16,"tips",60.5670030007671,1,1,0,"yes"
2018-02-16,"tips",60.7113044626154,1,0,0,"yes"
2018-02-16,"tips",59.7940533897115,1,0,0,"yes"
2018-02-16,"tips",58.0512349931409,1,1,0,"yes"
2018-02-16,"tips",61.1091326966131,1,0,0,"yes"
2018-02-16,"tips",60.3796297682632,0,0,0,"yes"
2018-02-16,"tips",60.8412829308072,1,0,0,"yes"
2018-02-16,"tips",59.6812646732177,1,1,0,"yes"
2018-02-16,"tips",59.9734608923472,1,0,0,"yes"
2018-02-16,"tips",60.8055397849569,1,0,0,"yes"
2018-02-16,"tips",60.1697385060535,1,0,0,"yes"
2018-02-16,"tips",59.9872413919923,0,0,0,"yes"
2018-02-16,"tips",60.2804895303581,0,0,0,"yes"
2018-02-16,"tips",60.9063711453331,1,0,0,"yes"
2018-02-16,"tips",60.4492419311827,0,0,0,"yes"
2018-02-16,"tips",60.5261652147435,0,0,0,"yes"
2018-02-16,"tips",58.7869623165523,0,0,0,"yes"
2018-02-16,"tips",59.8742778320196,0,0,0,"yes"
2018-02-16,"tips",60.5843138663305,1,1,0,"yes"
2018-02-16,"tips",58.4246509828152,0,0,0,"yes"
2018-02-16,"tips",59.7658969334702,1,0,0,"yes"
2018-02-16,"tips",60.1140432075088,1,0,0,"yes"
2018-02-16,"tips",59.5501611862862,1,0,0,"yes"
2018-02-16,"tips",60.6645892083282,0,1,0,"yes"
2018-02-16,"tips",59.5549539926,1,0,0,"yes"
2018-02-16,"tips",60.0177421051398,1,0,0,"yes"
2018-02-16,"tips",60.967587101061,1,0,1,"yes"
2018-02-16,"tips",59.4061713121658,0,1,0,"yes"
2018-02-16,"tips",60.1744383242987,0,0,0,"yes"
2018-02-16,"tips",60.8219391890095,1,0,0,"yes"
2018-02-16,"tips",58.8297573264037,1,0,0,"yes"
2018-02-16,"tips",59.1420329206989,0,0,0,"yes"
2018-02-16,"tips",59.1595770932255,0,0,0,"yes"
2018-02-16,"tips",62.2502217463063,1,0,0,"yes"
2018-02-16,"tips",61.0918245265046,1,0,0,"yes"
2018-02-16,"tips",60.1719370337686,1,0,0,"yes"
2018-02-16,"tips",58.4741616233997,1,0,0,"yes"
2018-02-16,"tips",59.4978471075156,0,0,0,"yes"
2018-02-16,"tips",58.9429767096374,0,0,0,"yes"
2018-02-16,"tips",59.0739962561045,0,0,0,"yes"
2018-02-16,"tips",60.9569625973553,1,0,0,"yes"
2018-02-16,"tips",60.2889160189073,0,0,0,"yes"
2018-02-16,"tips",59.75386951018,1,0,0,"yes"
2018-02-16,"tips",60.4302895341957,1,1,0,"yes"
2018-02-16,"tips",61.1631041714248,1,0,0,"yes"
2018-02-16,"tips",62.0062610496511,1,0,0,"yes"
2018-02-16,"tips",59.2406068489969,0,0,0,"yes"
2018-02-16,"tips",59.2254838709721,1,0,0,"yes"
2018-02-16,"tips",59.3828141433889,1,0,0,"yes"
2018-02-16,"tips",60.3331513337397,1,0,0,"yes"
2018-02-16,"tips",59.8179847813252,0,0,0,"yes"
2018-02-16,"tips",60.8468796476579,1,0,0,"yes"
2018-02-16,"tips",61.4931673918484,0,0,0,"yes"
2018-02-16,"tips",59.4001414953132,1,0,0,"yes"
2018-02-16,"tips",59.5433123562531,0,0,0,"yes"
2018-02-16,"tips",58.3151180979912,0,0,0,"yes"
2018-02-16,"tips",59.4689909083996,1,0,0,"yes"
2018-02-16,"tips",60.6505472949314,1,0,0,"yes"
2018-02-16,"tips",59.0940925973614,0,0,0,"yes"
2018-02-16,"tips",59.0118084464295,0,1,0,"yes"
2018-02-16,"tips",61.2040406857686,1,0,0,"yes"
2018-02-16,"tips",57.7596338044843,1,0,1,"yes"
2018-02-16,"tips",59.9656755963006,0,0,0,"yes"
2018-02-16,"tips",60.4733844231668,0,0,0,"yes"
2018-02-16,"tips",59.2568859403364,1,0,0,"yes"
2018-02-16,"tips",61.0872503012062,0,0,0,"yes"
2018-02-16,"tips",61.8321827146488,1,1,0,"yes"
2018-02-16,"tips",60.2229260835898,1,0,0,"yes"
2018-02-16,"tips",58.9977871659226,1,0,0,"yes"
2018-02-16,"tips",60.9564802925152,1,0,0,"yes"
2018-02-16,"tips",59.2451777492497,1,0,0,"yes"
2018-02-16,"tips",60.3436472450636,1,0,0,"yes"
2018-02-16,"tips",60.5347643832031,0,0,0,"yes"
2018-02-16,"tips",60.8811772145586,1,0,0,"yes"
2018-02-16,"tips",60.2529042161256,1,0,0,"yes"
2018-02-16,"tips",61.3380903184686,1,0,0,"yes"
2018-02-16,"tips",60.5688688250806,1,0,0,"yes"
2018-02-16,"tips",60.8740327707613,1,0,0,"yes"
2018-02-16,"tips",59.2499028199156,1,0,0,"yes"
2018-02-16,"tips",60.1403822058946,1,0,0,"yes"
2018-02-16,"tips",61.4109766206353,0,1,0,"yes"
2018-02-16,"tips",60.068133982769,1,0,0,"yes"
2018-02-16,"tips",60.2123909226801,0,1,0,"yes"
2018-02-16,"tips",60.5604227964488,0,0,0,"yes"
2018-02-16,"tips",59.1759265530308,0,0,0,"yes"
2018-02-16,"tips",60.7219088882852,0,0,0,"yes"
2018-02-16,"tips",59.8423077444431,0,0,0,"yes"
2018-02-16,"tips",59.7531678002671,0,0,0,"yes"
2018-02-16,"tips",59.3341276383023,1,0,0,"yes"
2018-02-16,"tips",60.4255461905807,0,0,0,"yes"
2018-02-16,"tips",59.4121132853734,1,0,0,"yes"
2018-02-16,"tips",59.2255986676431,0,0,0,"yes"
2018-02-16,"tips",59.9075287941617,0,0,0,"yes"
2018-02-16,"tips",61.3604424056045,1,0,0,"yes"
2018-02-16,"tips",56.8292157742063,1,0,0,"yes"
2018-02-16,"tips",59.6923130348249,1,1,0,"yes"
2018-02-16,"tips",60.8465998231901,0,0,0,"yes"
2018-02-16,"tips",60.0079522213605,0,0,0,"yes"
2018-02-16,"tips",59.9670522291016,1,0,0,"yes"
2018-02-16,"tips",59.656208736261,1,0,0,"yes"
2018-02-16,"tips",57.3761529907915,0,1,0,"yes"
2018-02-16,"tips",59.0743370278675,1,0,0,"yes"
2018-02-16,"tips",61.3961987988332,0,0,0,"yes"
2018-02-16,"tips",60.0065368007449,1,0,0,"yes"
2018-02-16,"tips",60.0276538987415,0,0,0,"yes"
2018-02-16,"tips",59.1461701312229,1,0,0,"yes"
2018-02-16,"tips",59.0105682658143,1,0,0,"yes"
2018-02-16,"tips",61.1893355939832,1,0,0,"yes"
2018-02-16,"tips",58.6082714900543,0,0,0,"yes"
2018-02-16,"tips",59.8084192310835,0,0,0,"yes"
2018-02-16,"tips",59.8564479902278,1,0,0,"yes"
2018-02-16,"tips",58.7163716331031,0,1,0,"yes"
2018-02-16,"tips",60.128665642677,1,1,0,"yes"
2018-02-16,"tips",62.4491637112719,0,0,0,"yes"
2018-02-16,"tips",59.5253887901535,1,0,0,"yes"
2018-02-16,"tips",60.6311432080063,1,0,0,"yes"
2018-02-16,"tips",58.354692181758,0,0,0,"yes"
2018-02-16,"tips",58.9727224437122,0,0,0,"yes"
2018-02-16,"tips",61.2666928369833,0,0,0,"yes"
2018-02-16,"tips",59.9692326927261,1,0,0,"yes"
2018-02-16,"tips",59.540936923931,1,0,0,"yes"
2018-02-16,"tips",60.9681851149811,1,0,0,"yes"
2018-02-16,"tips",58.8986556493834,0,0,0,"yes"
2018-02-16,"tips",57.7012199948236,0,0,0,"yes"
2018-02-16,"tips",61.464723513653,0,0,0,"yes"
2018-02-16,"tips",60.2983397631264,0,0,0,"yes"
2018-02-16,"tips",58.5903312575397,0,0,0,"yes"
2018-02-16,"tips",60.592180256145,1,0,0,"yes"
2018-02-16,"tips",60.8150194714965,1,1,0,"yes"
2018-02-16,"tips",59.636083032753,1,0,0,"yes"
2018-02-16,"tips",60.0433395791139,1,0,0,"yes"
2018-02-16,"tips",58.9080872565038,1,0,0,"yes"
2018-02-16,"tips",59.2082864385296,1,0,0,"yes"
2018-02-16,"tips",57.8891567890718,0,0,0,"yes"
2018-02-16,"tips",60.8859778060793,0,0,0,"yes"
2018-02-16,"tips",59.273520690005,0,0,0,"yes"
2018-02-16,"tips",59.0018381764127,0,0,0,"yes"
2018-02-16,"tips",60.9574048499144,1,0,0,"yes"
2018-02-16,"tips",57.7906858180559,1,0,0,"yes"
2018-02-16,"tips",58.887811176976,0,0,0,"yes"
2018-02-16,"tips",60.89336961825,1,0,0,"yes"
2018-02-16,"tips",60.3439611181035,0,0,0,"yes"
2018-02-16,"tips",59.9393534866222,0,0,0,"yes"
2018-02-16,"tips",59.8428364591958,1,0,0,"yes"
2018-02-16,"tips",58.8604821704183,1,0,0,"yes"
2018-02-16,"tips",62.5592556341249,1,0,0,"yes"
2018-02-16,"tips",58.6699886999384,0,0,0,"yes"
2018-02-16,"tips",59.4138081956718,0,0,0,"yes"
2018-02-16,"tips",60.0342836484603,1,0,0,"yes"
2018-02-16,"tips",59.8128366003978,0,0,0,"yes"
2018-02-16,"tips",60.3225927327302,0,0,0,"yes"
2018-02-16,"tips",59.9341783960373,0,0,0,"yes"
2018-02-16,"tips",60.6474389427134,1,0,0,"yes"
2018-02-16,"tips",60.2509546175147,1,0,0,"yes"
2018-02-16,"tips",58.3729310931758,0,0,0,"yes"
2018-02-16,"tips",59.0676615179968,0,0,0,"yes"
2018-02-16,"tips",58.7550086322307,0,0,0,"yes"
2018-02-16,"tips",60.1747708260266,0,0,0,"yes"
2018-02-16,"tips",59.2221733054493,1,0,0,"yes"
2018-02-16,"tips",58.0604470675841,1,1,0,"yes"
2018-02-16,"tips",58.4170660844725,0,1,0,"yes"
2018-02-16,"tips",58.41617387556,1,0,0,"yes"
2018-02-16,"tips",59.0172652075902,0,0,0,"yes"
2018-02-16,"tips",60.129322288323,1,0,0,"yes"
2018-02-16,"tips",58.2294206517466,0,0,0,"yes"
2018-02-16,"tips",61.5094077719292,0,0,0,"yes"
2018-02-16,"tips",60.6469059743795,1,0,0,"yes"
2018-02-16,"tips",59.7009100985825,1,1,0,"yes"
2018-02-16,"tips",60.205505829518,1,0,0,"yes"
2018-02-16,"tips",58.335980086489,0,0,0,"yes"
2018-02-16,"tips",59.3315905701739,1,1,0,"yes"
2018-02-16,"tips",60.2091248008065,0,0,0,"yes"
2018-02-16,"tips",60.0567001923849,0,0,0,"yes"
2018-02-16,"tips",59.7006598076268,1,0,0,"yes"
2018-02-16,"tips",58.8017466353545,0,0,0,"yes"
2018-02-16,"tips",60.4770561371935,1,0,0,"yes"
2018-02-16,"tips",60.9507244435757,0,0,0,"yes"
2018-02-16,"tips",59.3005005978719,0,0,0,"yes"
2018-02-16,"tips",60.2079784687626,0,0,0,"yes"
2018-02-16,"tips",61.6023560317605,0,0,0,"yes"
2018-02-16,"tips",58.1359626203464,1,0,0,"yes"
2018-02-16,"tips",59.9200980404125,1,0,0,"yes"
2018-02-16,"tips",60.2638153252973,0,0,0,"yes"
2018-02-16,"tips",61.1855068470292,1,0,0,"yes"
2018-02-16,"tips",60.1698675695759,1,0,0,"yes"
2018-02-16,"tips",59.4682066579884,0,0,0,"yes"
2018-02-16,"tips",60.1995899185411,0,0,0,"yes"
2018-02-16,"tips",60.8967468460193,1,0,0,"yes"
2018-02-16,"tips",59.4339211110743,1,0,0,"yes"
2018-02-16,"tips",61.2563499606348,1,0,0,"yes"
2018-02-16,"tips",60.0445196121797,1,0,0,"yes"
2018-02-16,"tips",59.9736355126185,1,0,0,"yes"
2018-02-16,"tips",60.4064236079806,0,0,0,"yes"
2018-02-16,"tips",62.1200675185392,1,0,0,"yes"
2018-02-16,"tips",59.0622408147354,1,0,0,"yes"
2018-02-16,"tips",59.632864743393,0,0,0,"yes"
2018-02-16,"tips",59.3298773184787,0,0,0,"yes"
2018-02-16,"tips",60.6470729479456,0,0,0,"yes"
2018-02-16,"tips",60.4861227013658,1,0,0,"yes"
2018-02-16,"tips",60.8006256571653,1,1,0,"yes"
2018-02-16,"tips",59.9550009944353,1,0,0,"yes"
2018-02-16,"tips",59.8828338640955,0,0,0,"yes"
2018-02-16,"tips",58.130572055606,0,0,0,"yes"
2018-02-16,"tips",58.2980842301044,1,0,0,"yes"
2018-02-16,"tips",59.4476515270459,0,1,0,"yes"
2018-02-16,"tips",59.8638778964167,1,0,0,"yes"
2018-02-16,"tips",60.6976704374184,1,0,0,"yes"
2018-02-16,"tips",59.4465324179728,0,1,0,"yes"
2018-02-16,"tips",59.5295452034379,1,0,0,"yes"
2018-02-16,"tips",59.0404148108539,1,0,0,"yes"
2018-02-16,"tips",59.9337151804528,1,0,0,"yes"
2018-02-16,"tips",61.2598533886333,0,0,0,"yes"
2018-02-16,"tips",59.5880412305914,1,0,0,"yes"
2018-02-16,"tips",60.4641461908047,0,1,0,"yes"
2018-02-16,"tips",61.2769020665267,1,0,0,"yes"
2018-02-16,"tips",58.1490798058696,0,0,1,"yes"
2018-02-16,"tips",61.0219217336705,1,0,0,"yes"
2018-02-16,"tips",60.2851728079618,1,0,0,"yes"
2018-02-16,"tips",61.0442772539634,1,0,0,"yes"
2018-02-16,"tips",60.0781411453243,1,0,0,"yes"
2018-02-16,"tips",60.3735008480216,1,1,0,"yes"
2018-02-16,"tips",60.3146718631122,1,0,0,"yes"
2018-02-16,"tips",58.173979744559,0,0,0,"yes"
2018-02-16,"tips",60.1529144007414,0,0,0,"yes"
2018-02-16,"tips",62.0116279042561,0,0,0,"yes"
2018-02-16,"tips",59.9238302399484,0,0,0,"yes"
2018-02-16,"tools",60.4491817753278,1,0,0,"yes"
2018-02-16,"tools",61.5166014814868,1,0,0,"yes"
2018-02-16,"tools",60.0933718074305,1,0,0,"yes"
2018-02-16,"tools",60.0950718696935,1,1,0,"yes"
2018-02-16,"tools",61.6211799466214,1,0,0,"yes"
2018-02-16,"tools",58.8778759523006,1,1,0,"yes"
2018-02-16,"tools",60.6574486671251,1,0,0,"yes"
2018-02-16,"tools",59.5835475046294,0,0,0,"yes"
2018-02-16,"tools",59.7814521126329,0,0,0,"yes"
2018-02-16,"tools",59.5273545496221,1,0,0,"yes"
2018-02-16,"tools",56.3164304750417,0,0,0,"yes"
2018-02-16,"tools",60.2444436947246,0,0,0,"yes"
2018-02-16,"tools",59.0737520248455,0,0,0,"yes"
2018-02-16,"tools",58.0841935308202,1,0,0,"yes"
2018-02-16,"tools",62.3049391229998,1,0,0,"yes"
2018-02-16,"tools",61.5828410630578,1,0,0,"yes"
2018-02-16,"tools",59.551215058612,1,0,0,"yes"
2018-02-16,"tools",61.4960251210288,1,0,0,"yes"
2018-02-16,"tools",60.5676156017801,0,0,0,"yes"
2018-02-16,"tools",60.9830937399768,0,0,0,"yes"
2018-02-16,"tools",58.8515982952199,1,0,0,"yes"
2018-02-16,"tools",60.1743431441074,1,0,0,"yes"
2018-02-16,"tools",61.5487855306221,1,0,0,"yes"
2018-02-16,"tools",59.8969667793996,0,0,0,"yes"
2018-02-16,"tools",57.9464727254153,0,0,0,"yes"
2018-02-16,"tools",59.6726930426876,1,0,0,"yes"
2018-02-16,"tools",59.2405318313931,1,0,0,"yes"
2018-02-16,"tools",60.2914183773425,0,0,0,"yes"
2018-02-16,"tools",60.2839687113679,0,0,0,"yes"
2018-02-16,"tools",59.1560136150505,1,0,0,"yes"
2018-02-16,"tools",59.0522684068334,0,0,0,"yes"
2018-02-16,"tools",60.1539256484357,1,0,0,"yes"
2018-02-16,"tools",60.9387768207322,0,0,0,"yes"
2018-02-16,"tools",58.9652553941885,1,0,0,"yes"
2018-02-16,"tools",60.219996406547,0,0,0,"yes"
2018-02-16,"tools",60.5090640295019,1,0,0,"yes"
2018-02-16,"tools",59.1922559887694,0,0,0,"yes"
2018-02-16,"tools",58.7307817706825,1,0,0,"yes"
2018-02-16,"tools",59.7108051843882,1,0,0,"yes"
2018-02-16,"tools",59.6571368587934,1,0,0,"yes"
2018-02-16,"tools",59.3217303163598,1,0,0,"yes"
2018-02-16,"tools",60.9003836912527,0,0,0,"yes"
2018-02-16,"tools",59.3996948501477,1,0,0,"yes"
2018-02-16,"tools",62.550443651364,0,0,0,"yes"
2018-02-16,"tools",59.1350234955663,1,0,0,"yes"
2018-02-16,"tools",58.890716375261,1,0,0,"yes"
2018-02-16,"tools",59.9655877752965,0,0,0,"yes"
2018-02-16,"tools",58.8107841322581,1,0,0,"yes"
2018-02-16,"tools",59.8435850411239,1,0,0,"yes"
2018-02-16,"tools",59.23625084025,0,0,0,"yes"
2018-02-16,"tools",60.7192425511184,1,0,0,"yes"
2018-02-16,"tools",58.977328564027,1,0,0,"yes"
2018-02-16,"tools",59.5438022362233,1,0,0,"yes"
2018-02-16,"tools",61.3089098376287,1,0,0,"yes"
2018-02-16,"tools",61.0883458598433,0,0,0,"yes"
2018-02-16,"tools",59.2424303432629,0,0,0,"yes"
2018-02-16,"tools",61.5247190525694,1,0,0,"yes"
2018-02-16,"tools",59.5379139163335,0,0,0,"yes"
2018-02-16,"tools",59.1740923658353,1,0,0,"yes"
2018-02-16,"tools",61.1898750590033,1,0,0,"yes"
2018-02-16,"tools",58.753950159764,0,0,0,"yes"
2018-02-16,"tools",60.3285265273682,1,0,0,"yes"
2018-02-16,"tools",58.9860992458184,1,0,0,"yes"
2018-02-16,"tools",59.8115161404328,1,0,0,"yes"
2018-02-16,"tools",60.5447161621096,1,0,0,"yes"
2018-02-16,"tools",58.7964783128948,1,0,0,"yes"
